"x";"y";"Station";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global";"Correspondance_1";"Correspondance_2";"Correspondance_3";"Correspondance_4";"Correspondance_5";"Trafic";"nb_lignes"
"653535,9904";"6862766,9605";"FILLES DU CALVAIRE";"8789,473271584306";"8602,785114348273";"9398,533861977205";"10397,898898144507";"10671,164561814916";"11874,202792123522";"9955,676416665456";"8";"";"";"";"";"1606192";"1"
"649274,1463";"6863469,479350001";"FRANKLIN-D.ROOSEVELT";"31161,459122179618";"16293,215663804225";"13973,037287797253";"14719,454260400225";"16173,983786573735";"22942,487767413364";"19210,606314694734";"1";"9";"";"";"";"9545487";"2"
"650272,1513";"6860055,6505";"GAITE";"8506,130459091544";"8322,245254662881";"9059,775006943682";"7944,787771612795";"9643,360071358109";"10831,479803053453";"9051,296394453744";"13";"";"";"";"";"2713799";"1"
"655900,08385";"6862946,6501";"GAMBETTA";"6554,09596856654";"4919,819101256677";"7016,9659121236555";"7592,673954209684";"8093,837769491118";"8570,012803116251";"7124,567584793987";"3";"3bis";"";"";"";"6798910";"2"
"652911,8947666666";"6864203,377";"GARE DE L'EST";"7391,537635576482";"8819,444852920604";"7633,376185103681";"8542,095475084034";"8590,124058350375";"10862,233742652827";"8639,801991614668";"4";"5";"7";"";"";"22443106";"3"
"654057,4582";"6860733,2857";"GARE DE LYON";"7590,6208091361395";"7755,659525525448";"10928,311398303227";"7825,878975662872";"36349,83599960827";"8595,837133173369";"13174,357306901555";"1";"14";"A";"";"";"36512570";"3"
"652858,7885499999";"6864600,8708999995";"GARE DU NORD";"6817,7899193485955";"6937,015166908559";"7236,21091251805";"7948,687519929895";"8563,294303177161";"9453,713865992679";"7826,118614645822";"4";"5";"";"";"";"51141374";"2"
"648695,3653";"6863782,5778";"GEORGE V";"14872,918207490307";"13960,429240138152";"13385,8827173648";"12994,161460529409";"30769,666402467486";"17608,333829261075";"17265,23197620854";"1";"";"";"";"";"6643262";"1"
"651808,0022";"6859208,4674";"GLACIERE";"7661,499171657077";"7711,735017488673";"7807,4038223146235";"8391,08939493573";"8928,626067188236";"9513,401674575849";"8335,625858026699";"6";"";"";"";"";"4498939";"1"
"653867,1922";"6863509,3023";"GONCOURT (HOPITAL SAINT-LOUIS)";"7289,654433574089";"7423,1989995510185";"7481,856818109212";"8400,920646185948";"12324,060897671872";"10499,82068412317";"8903,252079869219";"11";"";"";"";"";"2192190";"1"
"651819,1431";"6863697,2503";"GRANDS BOULEVARDS (RUE MONTMARTRE)";"11800,266749130955";"9612,112934520504";"9648,662807963334";"10355,579317844551";"12224,249543406386";"15674,795051014891";"11552,611067313437";"8";"9";"";"";"";"6807424";"2"
"650685,8186";"6866078,8433";"GUY MOQUET";"6978,678098183913";"6856,994166840932";"6715,138126402746";"9278,030192229367";"8564,922027675311";"9554,012606955252";"7991,295869714587";"13";"";"";"";"";"4004960";"1"
"650681,6127500001";"6863942,08735";"HAVRE-CAUMARTIN";"44933,61902790137";"13473,77135487724";"8860,88012091737";"13440,008082665598";"12991,92993718776";"11207,944750532111";"17484,692212346905";"3";"9";"";"";"";"8277127";"2"
"656177,9025";"6865856,7161";"HOCHE";"4954,208754208754";"4619,515756456294";"4800,799570162737";"4745,224070282338";"4313,783055058297";"5148,5059138465085";"4763,672853335821";"";"";"";"";"";"";"1"
"652403,26595";"6862131,976";"HOTEL DE VILLE";"10216,084855584268";"9956,234505296645";"9275,413366059889";"12634,546862402509";"13833,056217602789";"14195,287911205307";"11685,103953025235";"1";"11";"";"";"";"12307363";"2"
"648218,8598";"6862982,8662";"IENA";"8918,974751230835";"9643,508282899684";"11746,064969221337";"10418,671329349743";"11816,414108951316";"12743,71728976527";"10881,225121903031";"9";"";"";"";"";"2646049";"1"
"649710,23805";"6862697,3927";"INVALIDES";"11942,414896393002";"11417,590728183779";"11660,122696473903";"11942,788853346443";"23449,45085654957";"19621,981166146263";"15005,72486618216";"8";"13";"";"";"";"6540934";"2"
"653129,4916";"6863610,0193";"JACQUES BONSERGENT";"8067,322670901897";"8978,735945662067";"8158,383943752976";"9641,944920938844";"8348,505014740103";"11552,185022870359";"9124,512919811043";"5";"";"";"";"";"2477876";"1"
"646299,9369";"6861633,6924";"JASMIN";"8458,700812545429";"8468,396646535697";"8461,54361417579";"8958,468042435388";"9657,953287853461";"10445,435243425702";"9075,08294116191";"9";"";"";"";"";"1935764";"1"
"653832,6443333334";"6864889,900533333";"JAURES";"6615,36982439299";"6598,616116472167";"7513,902716814038";"7296,0918917128765";"7275,346085865812";"7958,638293020163";"7209,660821379674";"2";"5";"7bis";"";"";"5836196";"3"
"646993,0906";"6860917,8132";"JAVEL";"3582,1515942809774";"7603,596515131609";"7999,373367609805";"7727,7154888606165";"8814,14913987543";"9376,70061747423";"7517,281120538777";"10";"";"";"";"";"2969444";"1"
"655215,4591";"6864071,8789";"JOURDAIN";"8266,277422910192";"5724,631079913995";"6730,487313022273";"7816,793474126969";"7871,73464662934";"8215,49336387348";"7437,5695500793745";"11";"";"";"";"";"3029314";"1"
"651948,6586";"6866024,9374";"JULES JOFFRIN";"6876,5646901204545";"6726,6047157539715";"7122,626910029308";"7904,437902992458";"8428,601894185922";"8962,997442809017";"7670,305592648522";"12";"";"";"";"";"4034229";"1"
