"index";"Latitude";"Longitude";"gares_id";"nom_gare";"nomlong";"ligne";"x";"y";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global"
"354,0";"48,833216719700005";"2,36285639952";"587,0";"Nationale";"NATIONALE";"6";"653229,9171";"6859428,9054";"7216,527552061826";"7204,258132313856";"7715,016646658204";"7751,039411374648";"7400,024356061449";"8477,83306676796";"7627,449860872991"
"274,0";"48,8760262116";"2,33788648907";"600,0";"Notre-Dame-de-Lorette";"NOTRE-DAME-DE-LORETTE";"12";"651436,9357";"6864204,0114";"9273,073784672528";"8593,847880411306";"8566,986505944136";"9630,32077089102";"11707,713019034258";"13193,01401313342";"10160,82599568111"
"359,0";"48,8449426325";"2,3287780269";"601,0";"Notre-Dame-des-Champs";"NOTRE-DAME-DES-CHAMPS";"12";"650739,5063";"6860753,4255";"10658,431090981574";"10619,03145852757";"10449,351285322158";"11610,275450513947";"12173,200043196206";"13153,202588842145";"11443,915319563936"
"41,0";"48,8646578796";"2,36841002566";"602,0";"Oberkampf";"OBERKAMPF";"5";"653665,5406";"6862921,5946";"8468,253251318127";"8323,614816032188";"8381,138937633837";"9939,694157442515";"9360,061535930687";"11047,484542122758";"9253,37454008002"
"107,0";"48,864727620699995";"2,36849638711";"603,0";"Oberkampf";"OBERKAMPF";"9";"653671,9381";"6862929,2986";"8456,85967699741";"8312,64695724617";"8308,040342351262";"9930,946687177628";"9301,429365735516";"11021,76389052542";"9221,94782000557"
"360,0";"48,8521672611";"2,33964633593";"604,0";"Odéon";"ODEON";"10";"651543,823";"6861550,009";"12197,762922131027";"11803,838742770537";"11595,4206561068";"13730,577722422368";"13749,469764268739";"15237,44934673706";"13052,419859072756"
"275,0";"48,852300763100004";"2,33972778159";"605,0";"Odéon";"ODEON";"4";"651549,9234";"6861564,8032";"12280,571757187705";"11891,686526863294";"11714,24270764869";"13727,236929969733";"13758,246696255022";"15235,131098950256";"13101,18595281245"
"206,0";"48,8709917839";"2,3319895226800003";"606,0";"Opéra";"OPERA";"3";"650999,694";"6863647,8625";"11103,50960878487";"9281,303387921786";"9627,661788303898";"10284,218914359855";"13509,193858364075";"12450,894375057864";"11042,796988798726"
"108,0";"48,8704867033";"2,33240740643";"607,0";"Opéra";"OPERA";"7";"651029,8713";"6863591,4421";"10956,808279701938";"9031,322604621027";"9780,605994565874";"10451,834398087529";"13432,6957861505";"15419,987283502183";"11512,209057771508"
"276,0";"48,870641732299994";"2,3321385995900004";"608,0";"Opéra";"OPERA";"8";"651010,2997";"6863608,8469";"10897,070490917115";"9245,294213540332";"9701,680690027655";"10337,66506688614";"13633,516527793901";"15479,40500592391";"11549,105332514844"
"193,0";"48,887134869099995";"2,3869600171400003";"614,0";"Ourcq";"OURCQ";"5";"655045,7743";"6865410,1669";"6536,899220546555";"6199,016628025993";"5965,629833977531";"7105,33446579745";"7390,981627209416";"8120,400710125913";"6886,377080947143"
"194,0";"48,8623480308";"2,33649646231";"618,0";"Palais Royal-Musée du Louvre";"PALAIS ROYAL-MUSEE DU LOUVRE";"1";"651322,2057";"6862683,9581";"10314,116706770743";"10761,65792317343";"10544,689202950283";"13276,160292429982";"13611,01535446385";"14939,906096613166";"12241,257596066911"
"195,0";"48,8628296728";"2,3368783976";"619,0";"Palais Royal-Musée du Louvre";"PALAIS ROYAL-MUSEE DU LOUVRE";"7";"651350,6754";"6862737,2773";"10238,954144665513";"11557,85327350743";"10593,161635949416";"12798,831892150338";"13296,146102339952";"14631,071017191442";"12186,003010967348"
