index;Latitude;Longitude;gares_id;nom_gare;nomlong;ligne;x;y;prix_moyen_2014;prix_moyen_2015;prix_moyen_2016;prix_moyen_2017;prix_moyen_2018;prix_moyen_2019;prix_moyen_global
100;48,84440867;2,390075113;555;Montgallet;MONTGALLET;8;655237,5024;6860657,56;8278.44437218051;7526.16732725173;7561.12561524574;9108.11278671192;25600.9558630826;7773.80559332372;10974.768592966
26;48,84373549;2,324353041;562;Montparnasse BienvenÃ¼e;MONTPARNASSE;12;650413,6192;6860621,973;9665.56649671;9469.06808095451;9956.69466629602;10922.3052798634;11250.9731003625;12207.8530079763;10578.7434386938
252;48,84232744;2,320984836;563;Montparnasse-BienvenÃ¼e;MONTPARNASSE;13;650165,0831;6860467,533;9659.78994893447;8768.97032335312;9614.84680431947;8371.93758702836;10234.7968335333;11248.5498458325;9649.81522383356
95;48,8437813;2,324397012;564;Montparnasse-BienvenÃ¼e;MONTPARNASSE;4;650416,8898;6860627,04;9673.65660618767;9501.30360106323;9977.53854970078;10922.9997197782;11253.6342973486;12220.6519864671;10591.6307934242
96;48,84210221;2,321278563;565;Montparnasse-BienvenÃ¼e;MONTPARNASSE;6;650186,4248;6860442,304;9569.75038472956;8750.69303393893;9613.80047788267;8349.53616304579;10238.9486426351;11206.4196300542;9621.52472204772
358;48,83111266;2,329705013;573;Mouton-Duvernet;MOUTON-DUVERNET;4;650794,4816;6859215,105;8350.61117848073;7860.37054669764;7703.45860889214;8057.26614375893;8565.47988911286;10802.7217383341;8556.6513508794
200;48,84757937;2,395554512;583;Nation;NATION;1;655642,3274;6861007,02;8167.26717571322;7523.24732437746;7687.52239555321;8154.03033732754;25787.5043485312;9200.16482709622;11086.6227347664
352;48,84847429;2,395062305;584;Nation;NATION;2;655606,9695;6861106,803;8070.28138488653;7539.77377581897;7620.12014609084;8264.73133701696;24033.057885934;9162.35384096869;10781.7197284526
37;48,84737488;2,395461995;585;Nation;NATION;6;655635,364;6860984,335;8209.77924674703;7514.38963519374;7670.11526328004;8132.53636429314;26205.6054776507;9221.61100198492;11159.0061648582
353;48,84894465;2,395879435;586;Nation;NATION;9;655667,3331;6861158,644;8118.64540663857;7411.41222816258;7595.92750401481;8166.03976972027;23174.924767523;9207.70509078294;10612.4424611403
354;48,83321672;2,3628564;587;Nationale;NATIONALE;6;653229,9171;6859428,905;7055.74651060035;7109.76468874852;7620.18946559945;7581.36996767834;7178.34801905286;8280.46691223969;7470.98092731987
274;48,87602621;2,337886489;600;Notre-Dame-de-Lorette;NOTRE-DAME-DE-LORETTE;12;651436,9357;6864204,011;30037.3359402363;9289.46424781514;9533.13107968274;9428.24783900534;11485.5587692964;16086.2974523223;14310.0058880597
